artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,valence,genre,tags_humeur,tags_activité
t-pain,buy u a drank (shawty snappin'),2aIdVb8v9KTpEZnftkz2mD,78,0.0108,0.451,227960,0.55,0.0,0.0737,-8.137,0.262,80.001,4,0.594,pop,#energique,#concentration/#travail
zayn,good years,1V1NpX9DlBb9koXof9nIBF,78,0.55,0.638,180120,0.411,0.0,0.141,-5.979,0.042,96.969,4,0.158,pop,#triste,#dance/#fête
khalid,my bad,1DUSuNhF8P5vUGNPpQiZa5,78,0.543,0.645,166101,0.568,0.266,0.257,-9.127,0.0823,84.999,4,0.391,pop,#energique,#dance/#fête
shawn mendes,where were you in the morning?,376Gg7Oxo5C5jUWDWpVXeI,78,0.554,0.716,200600,0.519,0.0,0.0993,-7.472,0.0554,87.963,4,0.466,pop,#energique,#dance/#fête
john mayer,slow dancing in a burning room,2jdAk8ATWIL3dwT47XpRfu,78,0.573,0.668,242000,0.361,0.00506,0.0805,-8.69,0.0273,134.15,5,0.288,pop,#energique,#dance/#fête
bruno mars,versace on the floor,0kN8xEmgMW9mh7UmDYHlJP,78,0.196,0.578,261240,0.574,0.0,0.083,-6.209,0.0454,174.152,4,0.301,pop,#energique,#dance/#fête
james tw,say love,6r3JPmyGO3Gbpyx1FD5txL,78,0.118,0.752,219440,0.449,1.29e-06,0.354,-7.541,0.0594,84.029,4,0.549,pop,#energique,#dance/#fête
lady gaga,music to my eyes,5IXk9TVBuxG87sFrwclBJw,78,0.392,0.625,199200,0.356,0.00129,0.1,-9.044,0.0319,114.805,3,0.325,pop,#energique,#dance/#fête
niall horan,too much to ask,39jXnbACjiaiTwwhsr5sY5,78,0.381,0.509,223044,0.538,0.0,0.13,-6.456,0.0397,153.711,4,0.178,pop,#triste,#dance/#fête
kacey musgraves,rainbow,79qxwHypONUt3AFq0WPpT9,78,0.88,0.581,214293,0.197,0.0,0.107,-7.697,0.0329,130.367,4,0.349,pop,#energique,#dance/#fête
tommy boysen,hookah & sheridan s,3QfD4bxxkopZL7XZ8RaezH,78,0.353,0.809,195285,0.528,5.86e-06,0.0897,-6.886,0.12,103.923,4,0.491,pop,#energique,#dance/#fête
the weeknd,die for you,2Ch7LmS7r2Gy2kc64wv3Bz,78,0.111,0.586,260253,0.525,0.0,0.134,-7.163,0.0615,133.629,4,0.508,pop,#energique,#dance/#fête
ben&ben,maybe the night,1yDiru08Q6omDOGkZMPnei,78,0.113,0.572,217197,0.522,4.91e-05,0.114,-9.095,0.0367,74.05,4,0.498,pop,#energique,#dance/#fête
joyner lucas,i love,30z4LVkScpeNhwHFIB8Ewa,78,0.274,0.671,210197,0.565,6.51e-05,0.37,-7.401,0.16,150.014,4,0.561,pop,#energique,#dance/#fête
snow patrol,chasing cars,11bD1JtSjlIgKgZG2134DZ,78,0.209,0.563,267933,0.592,5.08e-05,0.132,-4.571,0.0276,104.016,4,0.136,pop,#triste,#dance/#fête
summer walker,girls need love,1QC6VpD6q6TJrl30969QM9,78,0.558,0.645,140760,0.418,0.0003,0.562,-10.065,0.29,96.963,4,0.123,pop,#triste,#dance/#fête
katy perry,dark horse,5jrdCoLpJSvHHorevXBATy,78,0.00314,0.645,215672,0.585,0.0,0.165,-6.122,0.0513,131.931,4,0.353,pop,#energique,#dance/#fête
john lennon,imagine - remastered,7pKfPomDEeI4TPT6EOYjn9,78,0.907,0.547,187867,0.257,0.183,0.0935,-12.358,0.0252,75.752,4,0.169,pop,#triste,#dance/#fête
tracy chapman,fast car,2M9ro2krNb7nr7HSprkEgo,78,0.313,0.711,296800,0.292,0.0,0.131,-15.523,0.037,103.951,4,0.194,pop,#triste,#dance/#fête
"tyler, the creator",see you again,7KA4W4McWYRpgf0fWsJZWB,78,0.371,0.558,180387,0.559,7.49e-06,0.109,-9.222,0.0959,78.558,4,0.62,pop,#energique,#dance/#fête
xxxtentacion,depression & obsession,2H3wWrnO758y0fPH7Ilerg,78,0.585,0.769,144733,0.156,0.015,0.102,-10.7,0.035,105.95,4,0.527,pop,#energique,#dance/#fête
led zeppelin,immigrant song - remastered,78lgmZwycJ3nzsdgmPPGNx,78,0.013,0.564,146250,0.932,0.169,0.349,-10.068,0.0554,112.937,4,0.619,pop,#energique,#dance/#fête
bazzi,honest,11Tfh16o0SW8KdiQdeESEX,77,0.309,0.677,175093,0.594,0.0,0.118,-6.264,0.0695,76.996,4,0.427,pop,#energique,#dance/#fête
survivor,eye of the tiger,2KH16WveTQWT6KOG9Rg6e2,77,0.132,0.817,245640,0.599,0.000311,0.0873,-9.249,0.0328,108.873,4,0.548,pop,#energique,#dance/#fête
scorpions,wind of change,3ovjw5HZZv43SxTwApooCM,77,0.371,0.48,313227,0.535,0.0,0.0929,-10.232,0.0324,75.766,4,0.293,pop,#energique,#concentration/#travail
chord overstreet,hold on,5vjLSffimiIP26QG5WcN2K,77,0.497,0.608,198853,0.445,0.0,0.0802,-9.551,0.055,119.886,4,0.189,pop,#triste,#dance/#fête
pink sweat$,honesty,5dXI2NV7X2c4anyLFbQdEX,77,0.919,0.616,191000,0.204,0.0,0.106,-11.421,0.0331,79.826,4,0.419,pop,#energique,#dance/#fête
america,a horse with no name,54eZmuggBFJbV7k248bTTt,77,0.686,0.654,252240,0.506,0.0155,0.155,-17.18,0.0535,123.179,4,0.831,pop,#joyeux,#dance/#fête
2 chainz,it's a vibe,6H0AwSQ20mo62jGlPGB8S6,77,0.0317,0.822,210200,0.505,0.000911,0.114,-7.384,0.147,73.003,4,0.523,pop,#energique,#dance/#fête
dolly parton,jolene,2SpEHTbUuebeLkgs9QB7Ue,77,0.566,0.674,161533,0.537,0.0,0.131,-10.971,0.0363,110.578,4,0.809,pop,#joyeux,#dance/#fête
louis tomlinson,back to you (feat. bebe rexha & digital farm animals),7F9vK8hNFMml4GtHsaXui6,77,0.207,0.683,190428,0.53,0.0,0.394,-4.918,0.142,75.016,4,0.645,pop,#energique,#dance/#fête
zayn,entertainer,6kjKRa91zikS6ZOL2Rt1QF,77,0.475,0.696,202600,0.568,2.44e-05,0.0922,-8.017,0.0369,153.93,4,0.504,pop,#energique,#dance/#fête
mgmt,electric feel,3FtYbEfBqAlGO46NUDQSAt,77,0.0714,0.763,229640,0.807,0.28,0.348,-3.714,0.035,103.038,3,0.559,pop,#energique,#dance/#fête
lady gaga,look what i found,6Id5RM56PFn2hB4I0ox0WA,77,0.456,0.849,175240,0.493,0.000463,0.133,-4.1,0.0417,97.012,4,0.447,pop,#energique,#dance/#fête
21 savage,1.5,2wOXxtHZgRkkrkEbKLzzqs,77,0.000244,0.885,148656,0.52,1.16e-06,0.454,-8.353,0.359,84.022,4,0.306,pop,#energique,#dance/#fête
nf,if you want love,3i5qVV8azKqGFK4Gzdt5YS,77,0.624,0.681,199387,0.397,0.0,0.113,-10.271,0.12,70.129,4,0.251,pop,#energique,#dance/#fête
bomba estéreo,to my love - tainy remix,5LciLoxa1gK70yIUeoHgRx,77,0.129,0.764,251773,0.59,0.00847,0.0851,-4.292,0.0395,99.996,4,0.281,pop,#energique,#dance/#fête
alejandro fernandez,me dediqué a perderte,4NUt1fcnO9aQAELBgXq3Kr,77,0.491,0.642,231773,0.442,1.58e-06,0.102,-9.115,0.074,148.01,4,0.465,pop,#energique,#dance/#fête
bee gees,"stayin' alive - from ""saturday night fever"" soundtrack",79hJaqmVdohltPBNN6BULM,77,0.07,0.708,281667,0.567,0.00105,0.152,-15.539,0.0355,103.606,4,0.955,pop,#joyeux,#dance/#fête
ruel,dazed & confused,2pyjbGTpJCPjMYwCbdymiF,77,0.102,0.688,189608,0.5,0.0,0.355,-7.411,0.138,127.906,3,0.418,pop,#energique,#dance/#fête
ariana grande,r.e.m,1xWH8zYtDeS9mW1JJG23VZ,77,0.375,0.831,245667,0.485,1.47e-05,0.118,-6.677,0.15,80.022,4,0.622,pop,#energique,#dance/#fête
kids see ghosts,reborn,4RVbK6cV0VqWdpCDcx3hiT,77,0.339,0.585,324674,0.597,0.0404,0.195,-7.499,0.037,100.051,4,0.227,pop,#triste,#dance/#fête
trippie redd,love scars 3,0AcicReEGm1qcENjqzh1Tg,77,0.136,0.544,129429,0.524,0.0,0.106,-7.914,0.0621,81.982,4,0.117,pop,#triste,#dance/#fête
frank ocean,ivy,2ZWlPOoWh0626oTaHrnl2a,77,0.782,0.567,249191,0.388,0.000309,0.248,-9.579,0.0384,116.362,4,0.452,pop,#energique,#dance/#fête
xxxtentacion,i don't let go,4axYWgXASdsCBHuwInAubT,77,0.591,0.797,121630,0.293,0.0724,0.148,-7.479,0.08,80.035,4,0.478,pop,#energique,#dance/#fête
kevin roldan,nadie como yo,6XGfoK5edwViiZlmv7kQcE,77,0.226,0.792,184253,0.37,1.32e-05,0.0917,-7.906,0.198,80.099,4,0.76,pop,#joyeux,#dance/#fête
thomas rhett,marry me,0OWZFobGSIW9GrSlQ9C5pc,77,0.113,0.588,205453,0.408,0.0,0.13,-8.662,0.0237,85.008,4,0.484,pop,#energique,#dance/#fête
gunna,same yung nigga (feat. playboi carti),1q9jq5X5vwmewjOa2mHtQ1,77,0.183,0.852,180935,0.568,0.0,0.0993,-9.202,0.344,81.526,4,0.504,pop,#energique,#dance/#fête
jeremy zucker,all the kids are depressed,75ls0gurX68lUmMjE7QcsE,77,0.836,0.773,169973,0.437,2.42e-05,0.544,-8.281,0.0963,103.861,4,0.707,pop,#energique,#dance/#fête
gashi,creep on me,1MUL6DO2gVimj2YrVedubd,77,0.347,0.449,194777,0.597,1.03e-05,0.197,-4.401,0.14,134.598,5,0.505,pop,#energique,#sport/#cardio
bishop briggs,river,3mRLHiSHYtC8Hk7bzZdUs1,77,0.302,0.733,216133,0.477,2.97e-06,0.0579,-6.737,0.0687,62.507,4,0.545,pop,#energique,#dance/#fête
yusuf / cat stevens,wild world,6Xz7FeyE8HTP90HecgHV57,77,0.354,0.483,200160,0.503,0.000284,0.116,-9.396,0.0341,151.862,4,0.598,pop,#energique,#sport/#cardio
ed sheeran,the a team,1VdZ0vKfR5jneCmWIUAMxK,77,0.669,0.642,258373,0.289,0.0,0.18,-9.918,0.0367,84.996,4,0.407,pop,#energique,#dance/#fête
pink floyd,"another brick in the wall, pt. 2",4gMgiXfqyzZLMhsksGmbQV,77,0.0781,0.694,238747,0.394,0.000677,0.247,-15.881,0.0428,104.126,4,0.719,pop,#energique,#dance/#fête
julia michaels,jump (with trippie redd),2OvV4NjEBRE9v8Oo7QeUCq,77,0.25,0.654,207857,0.547,0.0,0.0961,-6.598,0.127,173.981,4,0.507,pop,#energique,#dance/#fête
noah kahan,hurt somebody (with julia michaels),7vA2Y79Q4bBqdzBCfHeGEe,77,0.338,0.633,168640,0.559,0.0,0.262,-5.135,0.313,114.983,4,0.473,pop,#energique,#dance/#fête
jid,off deez (with j. cole),3JAeYOjyJodI4PRs44lx2l,77,0.00207,0.836,213358,0.579,0.0,0.11,-6.164,0.243,85.486,4,0.431,pop,#energique,#dance/#fête
ella mai,shot clock,2GlATHCDbLW7xq5BE0Bz5g,77,0.654,0.512,201609,0.512,0.0,0.148,-6.008,0.285,95.11,1,0.434,pop,#energique,#dance/#fête
rae sremmurd,swang,6mapJIPnQ23RTAevUoE0DL,77,0.2,0.681,208120,0.314,9.82e-06,0.1,-9.319,0.0581,139.992,4,0.166,pop,#triste,#dance/#fête
cadet,advice,1fp2uoWXPca3mIdxRHIgQm,77,0.201,0.911,192571,0.529,0.0,0.101,-7.996,0.328,105.067,4,0.76,pop,#joyeux,#dance/#fête
david guetta,your love,0tgbSxoFjZ20MjfoKwWevV,77,0.0997,0.571,185620,0.937,0.496,0.125,-2.682,0.0336,125.027,4,0.512,pop,#energique,#dance/#fête
social house,magic in the hamptons (feat. lil yachty),2Yer0p7uB2lVBUAtANuuQp,77,0.66,0.769,164640,0.479,0.0,0.0914,-5.339,0.0385,96.051,4,0.803,pop,#joyeux,#dance/#fête
alec benjamin,if we have each other,7pT6WSg4PCt4mr5ZFyUfsF,77,0.698,0.656,181522,0.577,0.0,0.296,-5.566,0.0802,173.094,4,0.861,pop,#joyeux,#dance/#fête
frank ocean,pink + white,3xKsf9qdS1CyvXSMEid6g8,77,0.67,0.544,184516,0.552,4.57e-05,0.415,-7.45,0.0991,159.738,3,0.554,pop,#energique,#dance/#fête
khalid,another sad love song,52Qu0no0NBho3zyRmjlsHn,77,0.412,0.834,244747,0.472,6.76e-05,0.0836,-7.777,0.0873,107.014,4,0.517,pop,#energique,#dance/#fête
corinne bailey rae,put your records on,2nGFzvICaeEWjIrBrL2RAx,77,0.167,0.739,215360,0.511,1.34e-06,0.133,-7.844,0.0362,96.038,4,0.542,pop,#energique,#dance/#fête
russ,"psycho, pt. 2",26OhjtaTamFocE08t83ml6,77,0.775,0.766,161985,0.548,5.57e-06,0.1,-4.29,0.235,82.944,4,0.424,pop,#energique,#dance/#fête
mac miller,ladders,39NDBdU5Xkm5pCFGa5kZtI,77,0.236,0.802,287040,0.463,0.00531,0.105,-8.379,0.162,103.961,4,0.291,pop,#energique,#dance/#fête
usher,my boo,68vgtRHr7iZHpzGpon6Jlo,77,0.257,0.662,223440,0.507,0.0,0.0465,-8.238,0.118,86.412,4,0.676,pop,#energique,#dance/#fête
thomas rhett,die a happy man,5kNe7PE09d6Kvw5pAsx23n,77,0.381,0.66,227427,0.383,0.0,0.119,-9.377,0.0304,83.096,4,0.381,pop,#energique,#dance/#fête
queen,we will rock you - remastered,54flyrjcdnQdco7300avMJ,76,0.688,0.692,122067,0.488,0.0,0.4,-7.282,0.104,81.4,4,0.51,pop,#energique,#dance/#fête
becky g,shower,3DmW6y7wTEYHJZlLo1r6XJ,76,0.0317,0.699,206167,0.529,3.59e-05,0.285,-7.548,0.0487,119.987,4,0.121,pop,#triste,#dance/#fête
one direction,night changes,5O2P9iiztwhomNh8xkR9lJ,76,0.859,0.672,226600,0.52,0.0,0.115,-7.747,0.0353,120.001,4,0.37,pop,#energique,#dance/#fête
demi lovato,tell me you love me,3hYvGiw2Q8QE2YWdIJLBz0,76,0.0241,0.536,236987,0.582,0.0,0.181,-5.452,0.0433,82.142,4,0.253,pop,#energique,#dance/#fête
commodores,easy,1JQ6Xm1JrvHfvAqhl5pwaA,76,0.147,0.598,256427,0.353,3.91e-05,0.0592,-15.06,0.0343,132.457,4,0.342,pop,#energique,#dance/#fête
bad bunny,rlndt,6pZHZndlo57dPCYnvlYFOE,76,0.263,0.6,284853,0.528,0.0,0.588,-6.554,0.0308,108.025,4,0.142,pop,#triste,#dance/#fête
ub40,red red wine,4uOKFydzAejjSFqYbv1XPt,76,0.00414,0.857,183113,0.468,1.32e-05,0.269,-8.53,0.0476,89.119,4,0.843,pop,#joyeux,#dance/#fête
scotty mccreery,this is it,34DFpyq5NJJ79GnGbbJH3p,76,0.254,0.557,230973,0.511,0.0,0.099,-6.788,0.0291,156.042,4,0.602,pop,#energique,#dance/#fête
aretha franklin,i say a little prayer,3NfxSdJnVdon1axzloJgba,76,0.48,0.59,216773,0.355,0.0,0.0585,-14.051,0.0352,133.03,4,0.499,pop,#energique,#dance/#fête
audioslave,like a stone,3YuaBvuZqcwN3CEAyyoaei,76,0.00797,0.614,293960,0.568,0.0,0.0997,-5.477,0.0276,107.849,4,0.516,pop,#energique,#dance/#fête
fletcher,undrunk,5SHhPFh68OhUmuRPymKX9d,76,0.455,0.679,183428,0.572,2.41e-06,0.127,-6.703,0.0781,92.859,4,0.542,pop,#energique,#dance/#fête
billie eilish,ocean eyes - blackbear remix,4JuZQeSRYJfLCqBgBIxxrR,76,0.119,0.655,195307,0.438,1.35e-05,0.0893,-9.891,0.0455,144.987,4,0.122,pop,#triste,#dance/#fête
sza,the weekend - funk wav remix,0P6AWOA4LG1XOctzaVu5tt,76,0.495,0.775,171806,0.573,0.0,0.126,-4.933,0.0585,101.925,4,0.667,pop,#energique,#dance/#fête
gianni & kyle,do u even miss me at all?,6pZrMNlxjDl216OcdBGpfJ,76,0.384,0.819,177600,0.519,0.0,0.0899,-7.16,0.0768,100.039,4,0.452,pop,#energique,#dance/#fête
u2,one,3G69vJMWsX6ZohTykad2AU,76,0.245,0.392,276187,0.534,0.00104,0.155,-8.793,0.0369,181.305,4,0.325,pop,#energique,#sport/#cardio
khalid,this way,6fbYL76UWbHdYq4B91TPQi,76,0.694,0.62,211205,0.282,0.0,0.119,-10.533,0.0464,124.609,3,0.193,pop,#triste,#dance/#fête
lil tjay,brothers,3OKjDHmSJVKOn6V4hCR8bq,76,0.695,0.677,210080,0.421,0.0,0.139,-10.19,0.14,85.332,5,0.609,pop,#energique,#dance/#fête
mac miller,hurt feelings,5p7GiBZNL1afJJDUrOA6C8,76,0.343,0.69,245640,0.462,0.00218,0.113,-8.054,0.13,157.655,4,0.325,pop,#energique,#dance/#fête
alejandro fernandez,contigo siempre,17LxkTp8UNbPcYrDrI6UOq,76,0.0418,0.661,201440,0.503,0.0,0.0978,-8.508,0.0414,145.945,4,0.731,pop,#energique,#dance/#fête
kendrick lamar,loyalty. feat. rihanna.,6SwRhMLwNqEi6alNPVG00n,76,0.0265,0.658,227360,0.535,0.0,0.2,-8.983,0.0573,110.684,4,0.419,pop,#energique,#dance/#fête
al green,let's stay together,63xdwScd1Ai1GigAwQxE8y,76,0.57,0.756,199396,0.397,0.0115,0.0542,-10.701,0.0522,101.985,4,0.507,pop,#energique,#dance/#fête
billie eilish,&burn (with vince staples),7uX3gufAoBVqKVoD3dBLLD,76,0.219,0.784,179016,0.379,0.00113,0.0984,-9.33,0.256,82.518,4,0.347,pop,#energique,#dance/#fête
the who,baba o'riley,3qiyyUfYe7CRYLucrPmulD,76,0.287,0.494,300000,0.722,0.186,0.283,-8.373,0.0347,117.312,4,0.156,pop,#triste,#sport/#cardio
lany,thick and thin,3D110t9ctcoOoylXsc3iR8,76,0.059,0.697,212002,0.551,0.0,0.0762,-6.179,0.0282,99.996,4,0.339,pop,#energique,#dance/#fête
aminé,invincible,6VS7wKwtvL2FvTupYSWZ9e,76,0.141,0.724,196387,0.6,0.000218,0.104,-4.391,0.29,86.984,4,0.466,pop,#energique,#dance/#fête
kesha,praying,0jdny0dhgjUwoIp5GkqEaA,76,0.491,0.576,230267,0.39,0.0,0.111,-7.202,0.0297,73.433,4,0.319,pop,#energique,#dance/#fête
the rolling stones,start me up - remastered 2009,7HKez549fwJQDzx3zLjHKC,76,0.0531,0.638,213067,0.928,0.11,0.0875,-4.078,0.0388,122.428,4,0.966,pop,#joyeux,#dance/#fête
brett young,in case you didn't know,10M2Ex445zw585Ducldzkw,76,0.386,0.607,224853,0.536,0.0,0.102,-7.306,0.0305,147.986,4,0.434,pop,#energique,#dance/#fête
juice wrld,scared of love,49QVOdWgGagzLrThkIqtK6,76,0.032,0.642,170539,0.562,0.0,0.168,-4.869,0.0812,158.001,4,0.177,pop,#triste,#dance/#fête
jimmie allen,best shot,3VamXAvVMczcS2PTYtPfBQ,76,0.75,0.629,195053,0.464,0.0,0.0853,-8.72,0.0334,156.051,4,0.523,pop,#energique,#dance/#fête
auli'i cravalho,how far i'll go,6mb6lVLNrcUgLnEN8QnDJd,76,0.603,0.576,163387,0.319,0.0,0.173,-10.934,0.0518,83.632,4,0.0921,pop,#triste,#dance/#fête
lee brice,rumor,56eGOeSsqdg3FLxdo83TwV,76,0.749,0.655,198440,0.56,0.0,0.115,-6.857,0.0486,140.975,4,0.599,pop,#energique,#dance/#fête
halsey,now or never,7i2DJ88J7jQ8K7zqFX2fW8,76,0.107,0.67,214802,0.585,1.11e-06,0.131,-4.861,0.0354,110.03,4,0.447,pop,#energique,#dance/#fête
post malone,blame it on me,1ZemPoaj7LBj1RAQrb89EC,76,0.135,0.651,261800,0.587,1.07e-05,0.149,-7.307,0.0421,121.838,4,0.317,pop,#energique,#dance/#fête
travis scott,stop trying to be god,1xYpVRspgaLxdJLOTQkTjg,76,0.221,0.588,338438,0.567,0.0,0.135,-3.738,0.0628,150.009,4,0.113,pop,#triste,#dance/#fête
blackbear,1 sided love,13TMuxC8tdSfthXpHG9D26,76,0.236,0.584,170667,0.42,0.0,0.119,-7.827,0.0322,90.051,4,0.283,pop,#energique,#dance/#fête
shawn mendes,use somebody - recorded at spotify studios nyc,5My4LtZW8JQJoKFDWodqIt,76,0.35,0.366,176587,0.519,0.0,0.145,-6.066,0.0331,124.632,4,0.308,pop,#energique,#sport/#cardio
frenship,capsize,2XMTqoHHSH0lvuXrvIEdco,76,0.0398,0.683,237707,0.708,0.155,0.686,-6.244,0.0305,92.991,4,0.355,pop,#energique,#dance/#fête
mike perry,the ocean (feat. shy martin),2CPqh63wRVscbceKcPxwvv,76,0.0225,0.632,183414,0.575,1.81e-06,0.104,-6.478,0.029,90.037,4,0.188,pop,#triste,#dance/#fête
mike posner,move on,3SOp10shYtVHuZWxVGenUb,76,0.176,0.741,178400,0.686,0.553,0.439,-5.704,0.0361,102.027,4,0.418,pop,#energique,#dance/#fête
elton john,i'm still standing,1jDJFeK9x3OZboIAHsY9k2,76,0.377,0.527,183440,0.889,0.189,0.207,-6.823,0.176,177.442,4,0.832,pop,#joyeux,#dance/#fête
a$ap rocky,l$d,4S7YHmlWwfwArgd8LfSPud,76,0.193,0.598,238307,0.252,0.138,0.0992,-15.086,0.0647,120.06,4,0.0352,pop,#triste,#dance/#fête
21 savage,ghostface killers,5u6vkDnOyaf8LsteDAj2ub,76,0.331,0.782,268933,0.436,1.3e-05,0.342,-7.033,0.155,82.994,4,0.243,pop,#triste,#dance/#fête
childish gambino,feels like summer,7p4vHnYXkxlzvfePJVpcTr,76,0.162,0.554,297404,0.596,0.00482,0.0805,-8.214,0.13,165.728,4,0.255,pop,#energique,#dance/#fête
pia mia,do it again,72Bz4ciRZPBcVSw0nrZDHi,76,0.0299,0.714,207746,0.559,0.0,0.088,-6.543,0.0515,95.979,4,0.411,pop,#energique,#dance/#fête
alina baraz,electric (feat. khalid),20TYNq9o5sdBAbkCWE9ih7,76,0.738,0.599,246327,0.396,2.19e-05,0.102,-10.489,0.0392,111.072,4,0.134,pop,#triste,#dance/#fête
jeremih,impatient,3WjyiSbfR74pjWXQ3IaFKJ,76,0.124,0.802,245520,0.412,0.0,0.103,-5.963,0.0478,89.546,4,0.394,pop,#energique,#dance/#fête
6lack,prblms,4AtZRwSR8BOTTQg5ihSggt,76,0.0307,0.417,246773,0.58,1.45e-06,0.179,-4.574,0.207,68.58,5,0.139,pop,#triste,#concentration/#travail
boogie,rainy days (feat. eminem),015jLlgBeSkl3CApWJhlv7,76,0.0146,0.866,234640,0.51,0.0,0.107,-6.254,0.256,106.949,4,0.171,pop,#triste,#dance/#fête
brytiago,la mentira,59xZZeF6Ve0ZfCd7AcFvXr,76,0.546,0.917,197872,0.507,0.0001,0.223,-4.234,0.148,94.005,4,0.534,pop,#energique,#dance/#fête
normani,waves (feat. 6lack),2qHk6Nz5glNQrjW8Rhd5kv,76,0.415,0.578,215671,0.588,0.0,0.114,-4.92,0.255,79.174,5,0.3,pop,#energique,#dance/#fête
kaleo,way down we go,0y1QJc3SJVPKJ1OvFmFqe6,76,0.579,0.489,213707,0.505,0.000333,0.104,-8.022,0.117,163.255,4,0.337,pop,#energique,#sport/#cardio
metro boomin,overdue (with travis scott),6LyAwkJsHlW7RQ8S1cYAtM,76,0.733,0.638,166093,0.4,0.000133,0.334,-11.212,0.0425,150.133,4,0.495,pop,#energique,#dance/#fête
bad bunny,como antes,69ZaPBHhRMRDjRpW1ivnOU,76,0.668,0.767,230578,0.379,0.000145,0.217,-10.348,0.0385,103.956,4,0.252,pop,#energique,#dance/#fête
rae sremmurd,come get her,1Ser4X0TKttOvo8bgdytTP,76,0.184,0.687,212947,0.563,0.0,0.0681,-6.214,0.163,185.056,4,0.112,pop,#triste,#dance/#fête
shoreline mafia,musty,2bkKnaLTMCghmjlcPBoYWd,75,0.00907,0.833,161558,0.203,5.91e-06,0.124,-12.456,0.211,100.023,4,0.04,pop,#triste,#dance/#fête
miley cyrus,wrecking ball,2vwlzO0Qp8kfEtzTsCXfyE,75,0.407,0.53,221360,0.422,0.0,0.107,-6.262,0.0342,119.964,4,0.349,pop,#energique,#dance/#fête
george michael,faith - remastered,0HEmnAUT8PHznIAAmVXqFJ,75,0.0094,0.887,193200,0.48,3.58e-05,0.0662,-11.994,0.117,95.846,4,0.607,pop,#energique,#dance/#fête
kehlani,honey,5QTdOvIF2ehBMZpSIIGzIo,75,0.772,0.606,199210,0.24,0.0,0.0819,-7.102,0.0369,96.792,4,0.526,pop,#energique,#dance/#fête
maisie peters,worst of you,54iSfkh69fxhnSNrgvTEBp,75,0.558,0.741,197369,0.466,0.0,0.0583,-7.258,0.0357,102.058,4,0.351,pop,#energique,#dance/#fête
niall horan,this town,0qvzXomUDJVaUboy2wMfiS,75,0.72,0.678,232852,0.401,0.0,0.118,-8.408,0.0312,111.855,4,0.194,pop,#triste,#dance/#fête
shania twain,you're still the one,7wCH9DbgRs7ujHeqNy6oAS,75,0.45,0.551,212560,0.527,0.0,0.0867,-7.119,0.0302,133.758,4,0.642,pop,#energique,#dance/#fête
offset,north star (feat. ceelo green),47Ad1NzqPuUFbCIURd94Oj,75,0.431,0.67,245759,0.391,0.0,0.24,-9.939,0.0729,79.971,4,0.108,pop,#triste,#dance/#fête
xxxtentacion,infinity (888) - feat. joey bada$$,7J2gyNghNTzl4EsLhXp01Q,75,0.274,0.562,176591,0.579,0.0,0.102,-6.788,0.484,84.143,4,0.577,pop,#energique,#dance/#fête
old dominion,written in the sand,2A69wys3S9uiPSmn6UZWJn,75,0.593,0.725,184080,0.437,0.0,0.0842,-9.602,0.0575,83.985,4,0.759,pop,#joyeux,#dance/#fête
partynextdoor,come and see me (feat. drake),1wZqJM5FGDEl3FjHDxDyQd,75,0.0511,0.717,235477,0.347,2.43e-06,0.087,-10.265,0.0636,84.987,4,0.0589,pop,#triste,#dance/#fête
shoreline mafia,nun major,18pwD0HrweX8oCgIkayRb4,75,0.0936,0.79,151837,0.518,0.0,0.357,-6.571,0.212,97.986,4,0.487,pop,#energique,#dance/#fête
mkto,how can i forget,0ibG3XCJ32Qq9maUY4AViR,75,0.69,0.796,177141,0.53,0.0,0.0646,-5.967,0.0558,105.031,4,0.754,pop,#joyeux,#dance/#fête
joji,will he,7wvwXi9Z66dcH5t202vVkN,75,0.837,0.618,202103,0.217,0.000163,0.538,-15.372,0.0515,116.013,4,0.0872,pop,#triste,#dance/#fête
travis scott,astrothunder,4MXhiYIRDMGAuvZc5IFTwC,75,0.142,0.7,142969,0.46,4.81e-05,0.111,-8.111,0.0661,151.901,4,0.286,pop,#energique,#dance/#fête
j. cole,work out,2wAJTrFhCnQyNSD3oUgTZO,75,0.0531,0.831,235320,0.427,0.0,0.307,-6.903,0.106,93.004,4,0.216,pop,#triste,#dance/#fête
chris brown,ayo,0k6DnZMLoEUH8NGD5zh2SE,75,0.0399,0.823,225227,0.563,0.0,0.0851,-5.095,0.0443,98.031,4,0.682,pop,#energique,#dance/#fête
3 doors down,here without you,3NLrRZoMF0Lx6zTlYqeIo4,75,0.0537,0.536,238560,0.55,0.0,0.134,-6.733,0.0248,144.018,4,0.234,pop,#triste,#dance/#fête
troye sivan,my my my!,4NiehSBQthimPzRsVeOgCT,75,0.00407,0.701,204727,0.458,0.000151,0.045,-7.749,0.0836,102.967,4,0.482,pop,#energique,#dance/#fête
jon bellion,all time low,0SuLAslEMFZAXf0SwY7syi,75,0.0508,0.584,217603,0.569,0.0,0.0924,-4.259,0.166,89.779,4,0.501,pop,#energique,#dance/#fête
